id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name
10009,2007-09-23,33.4513155,-111.9501414,Maricopa,Arizona,United States,Danaus gilippus,Queen,Nymphalidae,Danaus,Danaus gilippus
10010,2007-09-23,33.4513155,-111.9501414,Maricopa,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
10011,2007-09-23,33.4513155,-111.9501414,Maricopa,Arizona,United States,Abaeis nicippe,Sleepy Orange,Pieridae,Abaeis,Abaeis nicippe
10012,2007-09-23,33.4513155,-111.9501414,Maricopa,Arizona,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hylephila,Hylephila phyleus
10017,2009-08-15,33.4306088,-111.0270616,Pinal,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
19064,2010-06-01,31.8214758,-110.3222981,Cochise,Arizona,United States,Limenitis arthemis arizonensis,Arizona Red-spotted Purple,Nymphalidae,Limenitis,Limenitis arthemis
19066,2010-06-01,31.59222,-109.24,Cochise,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
19072,2010-06-01,31.539864,-110.736651,Santa Cruz,Arizona,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Phoebis,Phoebis sennae
37225,2011-08-05,36.2090724073,-112.0614480972,Coconino,Arizona,United States,Lycaena arota,Tailed Copper,Lycaenidae,Lycaena,Lycaena arota
50196,2008-07-26,31.7748776185,-109.3359375,Cochise,Arizona,United States,Papilio multicaudata,Two-tailed Swallowtail,Papilionidae,Papilio,Papilio multicaudata
85832,2007-11-12,32.248549,-110.947344,Pima,Arizona,United States,Zerene cesonia,Southern Dogface,Pieridae,Zerene,Zerene cesonia
85838,2008-08-23,32.415308,-110.706529,Pima,Arizona,United States,Apyrrothrix araxes,Dull Firetip,Hesperiidae,Apyrrothrix,Apyrrothrix araxes
85839,2007-07-29,32.417754,-110.709893,Pima,Arizona,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta
85840,2008-08-23,32.415308,-110.706529,Pima,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
85843,2007-11-12,32.248549,-110.947344,Pima,Arizona,United States,Calephelis nemesis,Fatal Metalmark,Riodinidae,Calephelis,Calephelis nemesis
85845,2008-05-03,32.344944,-110.666742,Pima,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
85848,2007-11-12,32.248549,-110.947344,Pima,Arizona,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Brephidium,Brephidium exilis
85849,2007-07-29,32.414076,-110.704297,Pima,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
85855,2008-06-03,32.23332,-110.95075,Pima,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
85898,2008-05-23,32.248549,-110.947344,Pima,Arizona,United States,Leptotes marina,Marine Blue,Lycaenidae,Leptotes,Leptotes marina
85904,2008-10-11,32.34052,-110.674552,Pima,Arizona,United States,Cyllopsis pyracmon henshawi,,Nymphalidae,Cyllopsis,Cyllopsis pyracmon
85910,2008-08-23,32.437794,-110.761394,Pima,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
85911,2008-10-18,32.23372,-110.950568,Pima,Arizona,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hylephila,Hylephila phyleus
86005,2007-11-10,32.339224,-110.686933,Pima,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
86020,2008-08-16,32.215331,-110.919266,Pima,Arizona,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hylephila,Hylephila phyleus
86024,2008-08-16,32.216302,-110.920865,Pima,Arizona,United States,Copaeodes aurantiaca,Orange Skipperling,Hesperiidae,Copaeodes,Copaeodes aurantiaca
95438,2008-08-09,32.341742,-110.683618,Pima,Arizona,United States,Staphylus ceos,Golden-headed Scallopwing,Hesperiidae,Staphylus,Staphylus ceos
95474,2008-08-09,32.340754,-110.685249,Pima,Arizona,United States,Danaus gilippus,Queen,Nymphalidae,Danaus,Danaus gilippus
110149,2007-08-03,31.723409,-110.880416,Santa Cruz,Arizona,United States,Staphylus ceos,Golden-headed Scallopwing,Hesperiidae,Staphylus,Staphylus ceos
110157,2007-07-31,33.392466,-109.313964,Greenlee,Arizona,United States,Amblyscirtes aenus,Bronze Roadside-Skipper,Hesperiidae,Amblyscirtes,Amblyscirtes aenus
110167,2007-07-29,35.5313224,-109.3783206,Apache,Arizona,United States,Callophrys spinetorum,Thicket Hairstreak,Lycaenidae,Callophrys,Callophrys spinetorum
119319,2012-09-02,31.4165047428,-110.2781438828,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
124548,2012-09-17,31.883473563,-109.2070777902,Cochise,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
125067,2012-09-18,31.9015438011,-109.2319953645,Cochise,Arizona,United States,Nathalis iole,Dainty Sulphur,Pieridae,Nathalis,Nathalis iole
125068,2012-09-18,31.9004507955,-109.2267596925,Cochise,Arizona,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme
125069,2012-09-18,31.9014345011,-109.2316949571,Cochise,Arizona,United States,Leptotes marina,Marine Blue,Lycaenidae,Leptotes,Leptotes marina
125070,2012-09-18,31.9014345011,-109.2316949571,Cochise,Arizona,United States,Cyllopsis pertepida,Canyonland Satyr,Nymphalidae,Cyllopsis,Cyllopsis pertepida
125071,2012-09-18,31.9078829771,-109.2492258752,Cochise,Arizona,United States,Vanessa virginiensis,American Lady,Nymphalidae,Vanessa,Vanessa virginiensis
125072,2012-09-18,31.9078829771,-109.2492258752,Cochise,Arizona,United States,Polygonia satyrus,Satyr Comma,Nymphalidae,Polygonia,Polygonia satyrus
125073,2012-09-18,31.9078829771,-109.2492258752,Cochise,Arizona,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Vanessa,Vanessa atalanta
125074,2012-09-18,31.9078829771,-109.2492258752,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
125076,2012-09-18,31.9357847316,-109.2793524468,Cochise,Arizona,United States,Echinargus isola,Reakirt's Blue,Lycaenidae,Echinargus,Echinargus isola
125077,2012-09-18,31.9357847316,-109.2793524468,Cochise,Arizona,United States,Abaeis nicippe,Sleepy Orange,Pieridae,Abaeis,Abaeis nicippe
125078,2012-09-18,31.9484351685,-109.307907244,Cochise,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta
125079,2012-09-18,31.9484351685,-109.307907244,Cochise,Arizona,United States,Junonia coenia,Common Buckeye,Nymphalidae,Junonia,Junonia coenia
125080,2012-09-18,31.9421352046,-109.2949682677,Cochise,Arizona,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta
125081,2012-09-18,31.9421352046,-109.2949682677,Cochise,Arizona,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia
125082,2012-09-18,31.9699173458,-109.3209749663,Cochise,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
125083,2012-09-18,31.9581209756,-109.3124777282,Cochise,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
126007,2009-07-04,36.208926,-112.03528,Coconino,Arizona,United States,Limenitis weidemeyerii,Weidemeyer's Admiral,Nymphalidae,Limenitis,Limenitis weidemeyerii
127677,2012-09-17,32.338508,-110.687513,Pima,Arizona,United States,Hemiargus ceraunus,Ceraunus Blue,Lycaenidae,Hemiargus,Hemiargus ceraunus
131228,2012-09-18,32.33926,-110.68649,Pima,Arizona,United States,Asterocampa leilia,Empress Leilia,Nymphalidae,Asterocampa,Asterocampa leilia
134321,2012-09-18,32.339224,-110.686933,Pima,Arizona,United States,Hemiargus ceraunus,Ceraunus Blue,Lycaenidae,Hemiargus,Hemiargus ceraunus
136762,2010-08-17,31.4536569907,-110.3761249781,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
136787,2008-08-07,31.4535677551,-110.3762751818,Cochise,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
136799,2008-08-07,31.4535274544,-110.3762614554,Cochise,Arizona,United States,Lerodea eufala,Eufala Skipper,Hesperiidae,Lerodea,Lerodea eufala
136822,2008-08-07,31.4158615319,-110.2764514089,Cochise,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
136833,2008-08-10,31.4158615319,-110.2764514089,Cochise,Arizona,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta
136859,2008-08-07,31.3900493415,-110.24012357,Cochise,Arizona,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Phoebis,Phoebis sennae
141528,2012-09-18,32.347897,-110.678801,Pima,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
141529,2012-09-18,32.346492,-110.679359,Pima,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
141530,2012-09-18,32.345631,-110.678919,Pima,Arizona,United States,Leptotes marina,Marine Blue,Lycaenidae,Leptotes,Leptotes marina
141531,2012-09-18,32.347083,-110.678844,Pima,Arizona,United States,Leptotes marina,Marine Blue,Lycaenidae,Leptotes,Leptotes marina
141532,2012-09-18,32.347897,-110.678801,Pima,Arizona,United States,Hemiargus ceraunus,Ceraunus Blue,Lycaenidae,Hemiargus,Hemiargus ceraunus
142935,2010-08-14,32.0054606,-109.3566656,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
144312,2008-08-06,31.5397640171,-110.7548260689,Santa Cruz,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
144316,2008-08-06,31.5397640171,-110.7548260689,Santa Cruz,Arizona,United States,Eurema mexicana,Mexican Yellow,Pieridae,Eurema,Eurema mexicana
145315,2009-07-03,31.5478992,-110.1408997,Cochise,Arizona,United States,Junonia coenia,Common Buckeye,Nymphalidae,Junonia,Junonia coenia
145316,2009-07-03,31.5478992,-110.1408997,Cochise,Arizona,United States,Leptotes marina,Marine Blue,Lycaenidae,Leptotes,Leptotes marina
145322,2009-07-03,31.5478992,-110.1408997,Cochise,Arizona,United States,Danaus gilippus,Queen,Nymphalidae,Danaus,Danaus gilippus
145332,2008-08-08,31.5478992,-110.1408997,Cochise,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
145335,2008-08-08,31.5478992,-110.1408997,Cochise,Arizona,United States,Calephelis nemesis,Fatal Metalmark,Riodinidae,Calephelis,Calephelis nemesis
145337,2008-08-08,31.5478992,-110.1408997,Cochise,Arizona,United States,Phoebis sennae,Cloudless Sulphur,Pieridae,Phoebis,Phoebis sennae
145415,2008-08-10,31.5292753,-110.2565575,Cochise,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta
145787,2007-06-25,35.2340719041,-111.6649179005,Coconino,Arizona,United States,Limenitis weidemeyerii,Weidemeyer's Admiral,Nymphalidae,Limenitis,Limenitis weidemeyerii
145922,2007-06-29,32.0077023,-109.361331,Cochise,Arizona,United States,Autochton cellus,Golden Banded-Skipper,Hesperiidae,Autochton,Autochton cellus
145923,2007-06-29,32.0077023,-109.361331,Cochise,Arizona,United States,Megisto rubricata,Red Satyr,Nymphalidae,Megisto,Megisto rubricata
147460,2007-09-24,33.45972,-111.945883,Maricopa,Arizona,United States,Danaus gilippus,Queen,Nymphalidae,Danaus,Danaus gilippus
148164,2012-11-06,34.953722,-112.931194,Yavapai,Arizona,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
148260,2012-11-07,35.3076069655,-111.7156633757,Coconino,Arizona,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia
148676,2008-08-09,31.4482569,-110.3067604,Cochise,Arizona,United States,Emesis zela,Zela Metalmark,Riodinidae,Emesis,Emesis zela
152027,2012-09-18,32.346111,-110.679906,Pima,Arizona,United States,Limenitis arthemis arizonensis,Arizona Red-spotted Purple,Nymphalidae,Limenitis,Limenitis arthemis
152028,2012-09-18,32.340401,-110.685646,Pima,Arizona,United States,Megisto rubricata,Red Satyr,Nymphalidae,Megisto,Megisto rubricata
159226,2009-09-20,31.4478481,-110.3069719,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
163377,2007-07-25,31.889218,-109.280405,Cochise,Arizona,United States,Paramacera xicaque allyni,Arizona Pine-Satyr,Nymphalidae,Paramacera,Paramacera xicaque
171763,2007-07-29,35.237461,-109.522888,Apache,Arizona,United States,Callophrys spinetorum,Thicket Hairstreak,Lycaenidae,Callophrys,Callophrys spinetorum
171779,2007-07-28,33.998774,-109.553754,Apache,Arizona,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia
171786,2007-07-24,31.873184,-109.183673,Cochise,Arizona,United States,Autochton cellus,Golden Banded-Skipper,Hesperiidae,Autochton,Autochton cellus
171829,2007-07-24,31.930748,-109.218177,Cochise,Arizona,United States,Emesis ares,Ares Metalmark,Riodinidae,Emesis,Emesis ares
194956,2003-04-06,32.3030319248,-110.9580646934,Pima,Arizona,United States,Asterocampa leilia,Empress Leilia,Nymphalidae,Asterocampa,Asterocampa leilia
195678,2008-05-18,31.3653772,-110.7739729,Santa Cruz,Arizona,United States,Texola perse,Arizona Checkerspot,Nymphalidae,Texola,Texola perse
197025,2008-05-19,32.8791243,-109.514904,Graham,Arizona,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme
224162,2012-08-22,31.428772975,-111.1908245087,Santa Cruz,Arizona,United States,Microtia elva,Elf Butterfly,Nymphalidae,Microtia,Microtia elva
248615,2013-04-27,31.4156019,-110.2765277,Cochise,Arizona,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Epargyreus,Epargyreus clarus
248678,2013-04-27,31.4044991,-110.2967987,Cochise,Arizona,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Epargyreus,Epargyreus clarus
248680,2013-04-27,31.4044991,-110.2967987,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
249877,2013-04-30,33.7196666667,-111.5113333333,Maricopa,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
249881,2013-04-30,33.7216666667,-111.5115,Maricopa,Arizona,United States,Zerene cesonia,Southern Dogface,Pieridae,Zerene,Zerene cesonia
282620,2013-05-20,31.917375,-109.278878,Cochise,Arizona,United States,Amblyscirtes fimbriata,Orange-edged Roadside-Skipper,Hesperiidae,Amblyscirtes,Amblyscirtes fimbriata
320911,2010-08-28,33.688924,-111.529083,Maricopa,Arizona,United States,Asterocampa leilia,Empress Leilia,Nymphalidae,Asterocampa,Asterocampa leilia
350194,2013-07-26,31.739514,-110.886851,Pima,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
350509,2013-07-26,31.539026,-110.755477,Santa Cruz,Arizona,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hylephila,Hylephila phyleus
350510,2013-07-26,31.539026,-110.755477,Santa Cruz,Arizona,United States,Cogia hippalus,Acacia Skipper,Hesperiidae,Cogia,Cogia hippalus
350511,2013-07-26,31.539026,-110.755477,Santa Cruz,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
351394,2013-07-27,32.278549,-111.022495,Pima,Arizona,United States,Danaus gilippus,Queen,Nymphalidae,Danaus,Danaus gilippus
353592,2013-07-26,31.517271,-110.388787,Cochise,Arizona,United States,Staphylus ceos,Golden-headed Scallopwing,Hesperiidae,Staphylus,Staphylus ceos
353594,2013-07-26,31.517271,-110.388787,Cochise,Arizona,United States,Autochton cellus,Golden Banded-Skipper,Hesperiidae,Autochton,Autochton cellus
353602,2013-07-26,31.517271,-110.388787,Cochise,Arizona,United States,Amblyscirtes cassus,Cassus Roadside-Skipper,Hesperiidae,Amblyscirtes,Amblyscirtes cassus
364111,2007-06-26,34.916034,-111.731215,Coconino,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
369853,2010-09-25,31.7612318394,-110.8447551727,Pima,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
377951,2013-08-25,32.6513,-109.8131,Graham,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
377956,2013-08-25,32.6513,-109.8131,Graham,Arizona,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
379345,2013-08-26,31.448548,-110.400985,Cochise,Arizona,United States,Cyllopsis pyracmon,Nabokov's Satyr,Nymphalidae,Cyllopsis,Cyllopsis pyracmon
380575,2013-08-27,32.3516,-110.2433,Cochise,Arizona,United States,Callophrys gryneus,Juniper Hairstreak,Lycaenidae,Callophrys,Callophrys gryneus
381317,2013-08-27,32.351564,-110.242613,Cochise,Arizona,United States,Calephelis nemesis,Fatal Metalmark,Riodinidae,Calephelis,Calephelis nemesis
381337,2013-08-27,31.7877,-110.6359,Pima,Arizona,United States,Ministrymon leda,Leda Ministreak,Lycaenidae,Ministrymon,Ministrymon leda
381338,2013-08-27,31.7877,-110.6359,Pima,Arizona,United States,Apodemia palmerii,Palmer's Metalmark,Riodinidae,Apodemia,Apodemia palmerii
381340,2013-08-27,31.7877,-110.6359,Pima,Arizona,United States,Abaeis nicippe,Sleepy Orange,Pieridae,Abaeis,Abaeis nicippe
381379,2013-08-28,31.4255,-111.1942,Santa Cruz,Arizona,United States,Agraulis vanillae,Gulf Fritillary,Nymphalidae,Agraulis,Agraulis vanillae
381383,2013-08-28,31.4255,-111.1942,Santa Cruz,Arizona,United States,Calephelis arizonensis,Arizona Metalmark,Riodinidae,Calephelis,Calephelis arizonensis
381387,2013-08-28,31.4255,-111.1942,Santa Cruz,Arizona,United States,Microtia elva,Elf Butterfly,Nymphalidae,Microtia,Microtia elva
381399,2013-08-28,31.4255,-110.1942,Cochise,Arizona,United States,Dymasia dymas,Tiny Checkerspot,Nymphalidae,Dymasia,Dymasia dymas
381418,2013-08-28,31.4255,-111.1942,Santa Cruz,Arizona,United States,Atrytonopsis edwardsi,Sheep Skipper,Hesperiidae,Atrytonopsis,Atrytonopsis edwardsi
381961,2013-08-23,31.531492,-110.373974,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
383352,2013-08-29,32.9086,-109.4864,Graham,Arizona,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheana,Libytheana carinenta
383362,2013-08-29,32.9086,-109.4864,Graham,Arizona,United States,Asterocampa leilia,Empress Leilia,Nymphalidae,Asterocampa,Asterocampa leilia
383390,2013-08-29,32.7068,-109.7759,Graham,Arizona,United States,Papilio multicaudata,Two-tailed Swallowtail,Papilionidae,Papilio,Papilio multicaudata
383872,2013-08-30,32.4483333333,-114.578,Yuma,Arizona,United States,Zerene cesonia,Southern Dogface,Pieridae,Zerene,Zerene cesonia
384467,2013-08-30,31.4479,-110.307,Cochise,Arizona,United States,Cyllopsis pyracmon,Nabokov's Satyr,Nymphalidae,Cyllopsis,Cyllopsis pyracmon
425814,2013-10-05,31.447848,-110.306972,Cochise,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
425815,2013-10-05,31.447848,-110.306972,Cochise,Arizona,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
427522,2013-10-05,32.731407,-114.642677,Yuma,Arizona,United States,Phoebis agarithe,Large Orange Sulphur,Pieridae,Phoebis,Phoebis agarithe
427523,2013-10-05,32.731407,-114.642677,Yuma,Arizona,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Brephidium,Brephidium exilis
427524,2013-10-05,32.731407,-114.642677,Yuma,Arizona,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Strymon,Strymon melinus
427525,2013-10-05,32.731407,-114.642677,Yuma,Arizona,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Brephidium,Brephidium exilis
427526,2013-10-05,32.731407,-114.642677,Yuma,Arizona,United States,Hemiargus ceraunus,Ceraunus Blue,Lycaenidae,Hemiargus,Hemiargus ceraunus
427562,2013-10-05,32.731407,-114.642677,Yuma,Arizona,United States,Leptotes marina,Marine Blue,Lycaenidae,Leptotes,Leptotes marina
486988,2012-09-16,32.779193,-110.266685,Graham,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
514432,2009-03-17,34.611683,-111.842236,Yavapai,Arizona,United States,Emesis zela,Zela Metalmark,Riodinidae,Emesis,Emesis zela
516219,2004-11-02,34.929879,-111.738799,Coconino,Arizona,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia
531480,2012-07-14,31.342971,-109.073338,Cochise,Arizona,United States,Amblyscirtes eos,Dotted Roadside-Skipper,Hesperiidae,Amblyscirtes,Amblyscirtes eos
531481,2012-07-14,31.342971,-109.073338,Cochise,Arizona,United States,Apodemia palmerii,Palmer's Metalmark,Riodinidae,Apodemia,Apodemia palmerii
531482,2012-07-14,31.342971,-109.073338,Cochise,Arizona,United States,Asterocampa leilia,Empress Leilia,Nymphalidae,Asterocampa,Asterocampa leilia
542401,2014-02-21,32.578417,-110.849411,Pinal,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
554468,2010-08-14,31.336194,-109.293934,Cochise,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
584706,2013-03-01,32.221743,-110.926479,Pima,Arizona,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
607584,2013-03-28,31.8625,-109.19,Cochise,Arizona,United States,Zerene cesonia,Southern Dogface,Pieridae,Zerene,Zerene cesonia
607592,2013-03-28,31.8525,-109.194,Cochise,Arizona,United States,Phyciodes mylitta arizonensis,,Nymphalidae,Phyciodes,Phyciodes mylitta
608266,2014-02-17,32.341482,-110.683562,Pima,Arizona,United States,Chlosyne lacinia,Bordered Patch,Nymphalidae,Chlosyne,Chlosyne lacinia
614596,2013-03-28,31.857388,-109.181906,Cochise,Arizona,United States,Pontia sisymbrii,Spring White,Pieridae,Pontia,Pontia sisymbrii
614599,2013-03-28,31.8518333333,-109.1955,Cochise,Arizona,United States,Polygonia satyrus,Satyr Comma,Nymphalidae,Polygonia,Polygonia satyrus
618674,2014-04-05,31.404779,-111.086652,Santa Cruz,Arizona,United States,Dymasia dymas chara,Chara Checkerspot,Nymphalidae,Dymasia,Dymasia dymas
618675,2014-04-05,31.404779,-111.086652,Santa Cruz,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
618676,2014-04-05,31.404779,-111.086652,Santa Cruz,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
618677,2014-04-05,31.404779,-111.086652,Santa Cruz,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
619184,2014-04-05,31.404521,-111.086025,Santa Cruz,Arizona,United States,Danaus gilippus,Queen,Nymphalidae,Danaus,Danaus gilippus
619250,2014-04-05,32.834634,-112.180517,Pinal,Arizona,United States,Nathalis iole,Dainty Sulphur,Pieridae,Nathalis,Nathalis iole
620783,2014-04-05,31.471425,-110.988007,Santa Cruz,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
620784,2014-04-05,31.471425,-110.988007,Santa Cruz,Arizona,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Brephidium,Brephidium exilis
621632,2014-04-06,31.436865,-110.302734,Cochise,Arizona,United States,Erynnis funeralis,Funereal Duskywing,Hesperiidae,Erynnis,Erynnis funeralis
623983,2014-04-06,31.430875,-110.287285,Cochise,Arizona,United States,Erynnis funeralis,Funereal Duskywing,Hesperiidae,Erynnis,Erynnis funeralis
625162,2014-04-13,33.458443,-111.945152,Maricopa,Arizona,United States,Junonia coenia,Common Buckeye,Nymphalidae,Junonia,Junonia coenia
625316,2014-04-06,31.505971,-110.396032,Cochise,Arizona,United States,Emesis zela,Zela Metalmark,Riodinidae,Emesis,Emesis zela
625317,2014-04-06,31.505971,-110.396032,Cochise,Arizona,United States,Erora quaderna,Arizona Hairstreak,Lycaenidae,Erora,Erora quaderna
625319,2014-04-06,31.505971,-110.396032,Cochise,Arizona,United States,Erynnis funeralis,Funereal Duskywing,Hesperiidae,Erynnis,Erynnis funeralis
625320,2014-04-06,31.505971,-110.396032,Cochise,Arizona,United States,Emesis zela,Zela Metalmark,Riodinidae,Emesis,Emesis zela
625906,2014-04-05,31.404521,-111.086025,Santa Cruz,Arizona,United States,Dymasia dymas,Tiny Checkerspot,Nymphalidae,Dymasia,Dymasia dymas
625907,2014-04-05,31.404521,-111.086025,Santa Cruz,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
627325,2014-04-05,31.404521,-111.086025,Santa Cruz,Arizona,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Battus,Battus philenor
628527,2014-04-07,32.039294,-111.496174,Pima,Arizona,United States,Dymasia dymas,Tiny Checkerspot,Nymphalidae,Dymasia,Dymasia dymas
628528,2014-04-07,32.039294,-111.496174,Pima,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
628529,2014-04-07,32.039294,-111.496174,Pima,Arizona,United States,Staphylus ceos,Golden-headed Scallopwing,Hesperiidae,Staphylus,Staphylus ceos
628595,2014-04-05,31.46782,-110.991697,Santa Cruz,Arizona,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Brephidium,Brephidium exilis
628648,2014-04-06,31.537103,-110.378098,Cochise,Arizona,United States,Erora quaderna,Arizona Hairstreak,Lycaenidae,Erora,Erora quaderna
628650,2014-04-06,31.537103,-110.378098,Cochise,Arizona,United States,Erynnis funeralis,Funereal Duskywing,Hesperiidae,Erynnis,Erynnis funeralis
628651,2014-04-06,31.537103,-110.378098,Cochise,Arizona,United States,Erora quaderna,Arizona Hairstreak,Lycaenidae,Erora,Erora quaderna
628652,2014-04-06,31.537103,-110.378098,Cochise,Arizona,United States,Emesis zela,Zela Metalmark,Riodinidae,Emesis,Emesis zela
630156,2014-04-07,32.135306,-112.093799,Pima,Arizona,United States,Abaeis nicippe,Sleepy Orange,Pieridae,Abaeis,Abaeis nicippe
631316,2014-04-07,32.054645,-111.408577,Pima,Arizona,United States,Dymasia dymas,Tiny Checkerspot,Nymphalidae,Dymasia,Dymasia dymas
631335,2014-04-07,32.054645,-111.408577,Pima,Arizona,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
639310,2014-04-07,32.278889,-111.022049,Pima,Arizona,United States,Brephidium exilis,Western Pygmy-Blue,Lycaenidae,Brephidium,Brephidium exilis
