id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name
6556310,2017-05-31,47.1787957031,-121.033973715,Kittitas,Washington,United States,Carterocephalus palaemon,Arctic Skipper,Hesperiidae,Carterocephalus,Carterocephalus palaemon
6565478,2017-06-09,48.0249572758,-122.6805084226,Jefferson,Washington,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Vanessa,Vanessa atalanta
6567796,2017-05-31,47.5402625364,-120.2798867234,Douglas,Washington,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
6568232,2017-05-31,47.6458668488,-120.1493167877,Douglas,Washington,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6568234,2017-05-31,47.6458668488,-120.1493167877,Douglas,Washington,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
6571283,2017-06-09,47.6766000244,-122.2550225258,King,Washington,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
6578357,2017-06-03,47.031739812,-123.094124794,Thurston,Washington,United States,Carterocephalus palaemon,Arctic Skipper,Hesperiidae,Carterocephalus,Carterocephalus palaemon
6581448,2017-06-10,46.90488,-122.846825,Thurston,Washington,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6587229,2017-06-10,46.9039261275,-122.8492391109,Thurston,Washington,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
6619593,2017-06-07,46.0409383333,-121.1842166667,Klickitat,Washington,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
6636564,2017-06-11,47.3342191335,-120.6756782626,Kittitas,Washington,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
6657232,2017-06-14,47.02422592,-122.90775676,Thurston,Washington,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
6688532,2017-06-16,47.5747175,-122.64200848,Kitsap,Washington,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
6728310,2017-06-19,47.0727534,-122.7126765,Thurston,Washington,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
