id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
26985651,2011-06-11,38.7848161833,-76.70158625,Anne Arundel,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
26985677,2011-06-11,38.7848161833,-76.70158625,Anne Arundel,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
26985715,2011-06-11,38.7847952833,-76.7015031,Anne Arundel,Maryland,United States,Eurytides marcellus,Zebra Swallowtail,Papilionidae,Papilioninae,Leptocircini,Eurytides,Eurytides marcellus
26985753,2011-06-11,38.7856901333,-76.7014923667,Anne Arundel,Maryland,United States,Celastrina neglecta,Summer Azure,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina neglecta
26985815,2011-06-25,39.3575060667,-76.9705618833,Howard,Maryland,United States,Polygonia comma,Eastern Comma,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia comma
26986135,2011-06-26,38.9900895333,-77.9618846,Fauquier,Virginia,United States,Pompeius verna,Little Glassywing,Hesperiidae,Hesperiinae,Hesperiini,Pompeius,Pompeius verna
26986212,2011-08-21,39.2957161333,-77.42666245,Frederick,Maryland,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
26986213,2011-08-21,39.2957161333,-77.42666245,Frederick,Maryland,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
26986546,2011-08-21,39.2957161333,-77.42666245,Frederick,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
26986602,2011-08-21,39.2957161333,-77.42666245,Frederick,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
26986690,2011-08-21,39.2957161333,-77.42666245,Frederick,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
26986810,2011-08-21,39.2680883,-77.4034359,Frederick,Maryland,United States,Feniseca tarquinius,Harvester,Lycaenidae,Miletinae,Miletini,Feniseca,Feniseca tarquinius
26986858,2011-08-21,39.2680883,-77.4034359,Frederick,Maryland,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
26986884,2011-09-03,39.2982235667,-77.4253320667,Frederick,Maryland,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
26986943,2011-09-03,39.275471,-77.3986712,Frederick,Maryland,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
26986944,2011-09-03,39.275471,-77.3986712,Frederick,Maryland,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
26986972,2011-09-03,39.266225,-77.4053586,Frederick,Maryland,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
26987055,2012-01-08,20.4088966667,-87.3040383333,,Quintana Roo,Mexico,Heliconius charithonia vazquezae,,Nymphalidae,Heliconiinae,Heliconiini,Heliconius,Heliconius charithonia
26987195,2012-01-09,20.68344,-88.5688583333,,Yucatán,Mexico,Hamadryas februa ferentina,,Nymphalidae,Biblidinae,Ageroniini,Hamadryas,Hamadryas februa
26987328,2012-01-11,20.4947861117,-87.7202138883,Municipio Solidaridad,Quintana Roo,Mexico,Doxocopa pavon theodora,,Nymphalidae,Apaturinae,,Doxocopa,Doxocopa pavon
26987437,2012-01-11,20.4947861117,-87.7202138883,Municipio Solidaridad,Quintana Roo,Mexico,Emesis aurimna,,Riodinidae,Riodininae,Emesiini,Emesis,Emesis aurimna
26987485,2012-01-13,18.4243972217,-89.8897638883,,Campeche,Mexico,Heliconius charithonia vazquezae,,Nymphalidae,Heliconiinae,Heliconiini,Heliconius,Heliconius charithonia
26987487,2012-01-13,18.3649722217,-89.892819445,,Campeche,Mexico,Eumaeus toxea,Mexican Cycadian,Lycaenidae,Theclinae,Eumaeini,Eumaeus,Eumaeus toxea
26987488,2012-01-13,18.3649722217,-89.892819445,,Campeche,Mexico,Pareuptychia ocirrhoe,White Satyr,Nymphalidae,Satyrinae,Satyrini,Pareuptychia,Pareuptychia ocirrhoe
26987489,2012-01-13,18.3649722217,-89.892819445,,Campeche,Mexico,Heliconius erato petiverana,Crimson-patched Longwing,Nymphalidae,Heliconiinae,Heliconiini,Heliconius,Heliconius erato
26987573,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Pyrisitia lisa centralis,,Pieridae,Coliadinae,,Pyrisitia,Pyrisitia lisa
26987604,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Hermeuptychia hermes,Hermes Satyr,Nymphalidae,Satyrinae,Satyrini,Hermeuptychia,Hermeuptychia hermes
26987731,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Emesis aurimna,,Riodinidae,Riodininae,Emesiini,Emesis,Emesis aurimna
26987732,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Emesis emesia,Curve-winged Metalmark,Riodinidae,Riodininae,Emesiini,Emesis,Emesis emesia
26988092,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Anthanassa tulcis,Pale-banded Crescent,Nymphalidae,Nymphalinae,Melitaeini,Anthanassa,Anthanassa tulcis
26988795,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Pyrisitia nise nelphe,,Pieridae,Coliadinae,,Pyrisitia,Pyrisitia nise
26988796,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Cabares potrillo potrillo,,Hesperiidae,Eudaminae,,Cabares,Cabares potrillo
26988797,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Glutophrissa drusilla tenuis,,Pieridae,Pierinae,Pierini,Glutophrissa,Glutophrissa drusilla
26988802,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Pyrisitia nise nelphe,,Pieridae,Coliadinae,,Pyrisitia,Pyrisitia nise
27001665,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Pyrisitia nise nelphe,,Pieridae,Coliadinae,,Pyrisitia,Pyrisitia nise
27001683,2012-01-15,18.4095222217,-89.8995972217,,Campeche,Mexico,Morpho helenor montezuma,,Nymphalidae,Satyrinae,Morphini,Morpho,Morpho helenor
27036788,2012-05-26,39.266044445,-77.4041388883,Frederick,Maryland,United States,Megisto cymela,Little Wood Satyr,Nymphalidae,Satyrinae,Satyrini,Megisto,Megisto cymela
27036789,2012-05-26,39.266044445,-77.4041388883,Frederick,Maryland,United States,Polygonia interrogationis,Question Mark,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia interrogationis
27036792,2012-05-13,39.0299333333,-76.7982666667,Prince George's,Maryland,United States,Polites peckius,Peck's Skipper,Hesperiidae,Hesperiinae,Hesperiini,Polites,Polites peckius
27036794,2012-05-13,39.0263333333,-76.799469445,Prince George's,Maryland,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
27038428,2012-06-08,35.7975333333,-105.8039027783,Santa Fe,New Mexico,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis antiopa
27038476,2012-06-08,35.7975333333,-105.8039027783,Santa Fe,New Mexico,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio rutulus
27038567,2012-08-02,39.0246083333,-77.037775,Montgomery,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
27047903,2012-06-24,39.4161222217,-76.8302888883,Baltimore,Maryland,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Satyrinae,Satyrini,Cercyonis,Cercyonis pegala
27048300,2012-08-18,39.1629581917,-76.8783377917,Howard,Maryland,United States,Lethe anthedon,Northern Pearly-eye,Nymphalidae,Satyrinae,Elymniini,Lethe,Lethe anthedon
27048301,2012-08-18,39.1627699,-76.8787349,Howard,Maryland,United States,Lethe anthedon,Northern Pearly-eye,Nymphalidae,Satyrinae,Elymniini,Lethe,Lethe anthedon
27049122,2013-04-10,39.0260427,-77.0393842,Montgomery,Maryland,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
27049172,2013-04-19,51.6078121,-3.3436025,"Rhondda, Cynon, Taff",Wales,United Kingdom,Aglais urticae,Small Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Aglais,Aglais urticae
27049173,2013-04-20,51.612043,-3.3427309,"Rhondda, Cynon, Taff",Wales,United Kingdom,Polygonia c-album,European Comma,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia c-album
27049285,2013-05-11,17.68497831,-101.642966415,,Guerrero,Mexico,Siproeta stelenes biplagiata,,Nymphalidae,Nymphalinae,Victorinini,Siproeta,Siproeta stelenes
27049538,2013-06-19,39.0231623,-77.0376842,Montgomery,Maryland,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Heliconiinae,Argynnini,Speyeria,Speyeria cybele
27050402,2014-09-02,39.0241142783,-77.0380776833,Montgomery,Maryland,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
27107720,2019-06-16,39.1980066667,-77.1023616667,Montgomery,Maryland,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
27249487,2019-06-18,39.0262766667,-77.0387033333,Montgomery,Maryland,United States,Erynnis juvenalis,Juvenal's Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis juvenalis
27249488,2019-06-18,39.025365,-77.0385616667,Montgomery,Maryland,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
27249489,2019-06-18,39.025365,-77.0385616667,Montgomery,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
27249491,2019-06-18,39.025365,-77.0385616667,Montgomery,Maryland,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
27249492,2019-06-18,39.025365,-77.0385616667,Montgomery,Maryland,United States,Pyrgus communis,Common Checkered-Skipper,Hesperiidae,Pyrginae,Pyrgini,Pyrgus,Pyrgus communis
27249506,2019-06-18,39.0262766667,-77.0387033333,Montgomery,Maryland,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
27358931,2019-06-20,39.0250133333,-77.0376716667,Montgomery,Maryland,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
27358932,2019-06-20,39.0250133333,-77.0376716667,Montgomery,Maryland,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
27358934,2019-06-20,39.0241133333,-77.0376633333,Montgomery,Maryland,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
27358935,2019-06-20,39.0228833333,-77.038625,Montgomery,Maryland,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa atalanta
27358939,2019-06-20,39.0241366667,-77.037725,Montgomery,Maryland,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Eudaminae,,Epargyreus,Epargyreus clarus
27358941,2019-06-20,39.0241366667,-77.037725,Montgomery,Maryland,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
27358947,2019-06-20,39.0248983333,-77.03834,Montgomery,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
27358948,2019-06-20,39.0248983333,-77.03834,Montgomery,Maryland,United States,Papilio polyxenes,Black Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio polyxenes
27358965,2019-06-20,39.0264366667,-77.0388516667,Montgomery,Maryland,United States,Erynnis baptisiae,Wild Indigo Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis baptisiae
27476146,2019-06-22,39.0721916667,-77.397515,Montgomery,Maryland,United States,Asterocampa celtis,Hackberry Emperor,Nymphalidae,Apaturinae,,Asterocampa,Asterocampa celtis
27476149,2019-06-22,39.076215,-77.401585,Montgomery,Maryland,United States,Eurytides marcellus,Zebra Swallowtail,Papilionidae,Papilioninae,Leptocircini,Eurytides,Eurytides marcellus
27547045,2019-06-23,39.2412633333,-77.9271183333,Jefferson,West Virginia,United States,Asterocampa celtis,Hackberry Emperor,Nymphalidae,Apaturinae,,Asterocampa,Asterocampa celtis
27547048,2019-06-23,39.2428083333,-77.9277483333,Jefferson,West Virginia,United States,Libytheana carinenta,American Snout,Nymphalidae,Libytheinae,,Libytheana,Libytheana carinenta
27547051,2019-06-23,39.2428083333,-77.9277483333,Jefferson,West Virginia,United States,Limenitis arthemis astyanax,Red-spotted Purple,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,Limenitis arthemis
27670566,2019-06-25,39.0246083333,-77.03772,Montgomery,Maryland,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
27670568,2019-06-25,39.02526,-77.0386966667,Montgomery,Maryland,United States,Atalopedes campestris,Sachem,Hesperiidae,Hesperiinae,Hesperiini,Atalopedes,Atalopedes campestris
27670571,2019-06-25,39.02526,-77.0386966667,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
27670573,2019-06-25,39.02526,-77.0386966667,Montgomery,Maryland,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
27670574,2019-06-25,39.02526,-77.0386966667,Montgomery,Maryland,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
27670576,2019-06-25,39.02526,-77.0386966667,Montgomery,Maryland,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
27670578,2019-06-25,39.02526,-77.0386966667,Montgomery,Maryland,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
27670580,2019-06-25,39.02526,-77.0386966667,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
27670582,2019-06-25,39.0258933333,-77.03952,Montgomery,Maryland,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
27670584,2019-06-25,39.0258933333,-77.03952,Montgomery,Maryland,United States,Atalopedes campestris,Sachem,Hesperiidae,Hesperiinae,Hesperiini,Atalopedes,Atalopedes campestris
27670585,2019-06-25,39.0258933333,-77.03952,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
27670586,2019-06-25,39.0258933333,-77.03952,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
27670588,2019-06-25,39.0258933333,-77.03952,Montgomery,Maryland,United States,Erynnis baptisiae,Wild Indigo Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis baptisiae
27670589,2019-06-25,39.0258933333,-77.03952,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
27670590,2019-06-25,39.0258933333,-77.03952,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
27670593,2019-06-25,39.02679,-77.0394083333,Montgomery,Maryland,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
27670594,2019-06-25,39.02679,-77.0394083333,Montgomery,Maryland,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa atalanta
27670595,2019-06-25,39.02679,-77.0394083333,Montgomery,Maryland,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
27670598,2019-06-25,39.02679,-77.0394083333,Montgomery,Maryland,United States,Erynnis baptisiae,Wild Indigo Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis baptisiae
27670600,2019-06-25,39.02679,-77.0394083333,Montgomery,Maryland,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
27790264,2019-06-27,39.0256633333,-77.037895,Montgomery,Maryland,United States,Papilio polyxenes,Black Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio polyxenes
27790271,2019-06-26,39.0259283333,-77.03938,Montgomery,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
27790274,2019-06-26,39.02527,-77.0385916667,Montgomery,Maryland,United States,Colias eurytheme,Orange Sulphur,Pieridae,Coliadinae,,Colias,Colias eurytheme
27790275,2019-06-26,39.0246533333,-77.037735,Montgomery,Maryland,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
27790276,2019-06-26,39.0246533333,-77.037735,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
27790277,2019-06-26,39.0246533333,-77.037735,Montgomery,Maryland,United States,Atalopedes campestris,Sachem,Hesperiidae,Hesperiinae,Hesperiini,Atalopedes,Atalopedes campestris
27994993,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
27994995,2019-06-30,38.36308,-79.2062183333,Augusta,Virginia,United States,Cupido comyntas,Eastern Tailed-Blue,Lycaenidae,Polyommatinae,Polyommatini,Cupido,Cupido comyntas
27995009,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Polygonia interrogationis,Question Mark,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia interrogationis
27995011,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Polygonia comma,Eastern Comma,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia comma
27995016,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Polygonia interrogationis,Question Mark,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia interrogationis
27995017,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Polygonia comma,Eastern Comma,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia comma
27995018,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Polygonia comma,Eastern Comma,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,Polygonia comma
27995023,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
27995025,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
27995026,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
27995027,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa atalanta
27995030,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
27995032,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
27995033,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Eudaminae,,Epargyreus,Epargyreus clarus
27995035,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Eudaminae,,Epargyreus,Epargyreus clarus
27995037,2019-06-30,38.36246,-79.2053816667,Augusta,Virginia,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
28034392,2019-07-01,39.023785,-77.0376766667,Montgomery,Maryland,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
28034393,2019-07-01,39.023785,-77.0376766667,Montgomery,Maryland,United States,Atalopedes campestris,Sachem,Hesperiidae,Hesperiinae,Hesperiini,Atalopedes,Atalopedes campestris
28034396,2019-07-01,39.02468,-77.0378966667,Montgomery,Maryland,United States,Danaus plexippus,Monarch,Nymphalidae,Danainae,Danaini,Danaus,Danaus plexippus
28034397,2019-07-01,39.0253616667,-77.0386583333,Montgomery,Maryland,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
28034402,2019-07-01,39.0253616667,-77.0386583333,Montgomery,Maryland,United States,Atalopedes campestris,Sachem,Hesperiidae,Hesperiinae,Hesperiini,Atalopedes,Atalopedes campestris
28034409,2019-07-01,39.0253616667,-77.0386583333,Montgomery,Maryland,United States,Erynnis baptisiae,Wild Indigo Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis baptisiae
28034412,2019-07-01,39.0262566667,-77.0388933333,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
28034415,2019-07-01,39.0262566667,-77.0388933333,Montgomery,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
28034416,2019-07-01,39.0262566667,-77.0388933333,Montgomery,Maryland,United States,Junonia coenia,Common Buckeye,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia coenia
28034417,2019-07-01,39.0262566667,-77.0388933333,Montgomery,Maryland,United States,Atalopedes campestris,Sachem,Hesperiidae,Hesperiinae,Hesperiini,Atalopedes,Atalopedes campestris
28527952,2019-07-09,39.02517,-77.0383166667,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
28527953,2019-07-09,39.02517,-77.0383166667,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
28527955,2019-07-09,39.0257466667,-77.0392283333,Montgomery,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
28527960,2019-07-09,39.0257466667,-77.0392283333,Montgomery,Maryland,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Eudaminae,,Epargyreus,Epargyreus clarus
28527961,2019-07-09,39.02664,-77.039375,Montgomery,Maryland,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
28527966,2019-07-09,39.02664,-77.039375,Montgomery,Maryland,United States,Polites peckius,Peck's Skipper,Hesperiidae,Hesperiinae,Hesperiini,Polites,Polites peckius
28527971,2019-07-09,39.02664,-77.039375,Montgomery,Maryland,United States,Erynnis baptisiae,Wild Indigo Duskywing,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis baptisiae
28527987,2019-07-09,39.02517,-77.0383166667,Montgomery,Maryland,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
28527989,2019-07-09,39.02517,-77.0383166667,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
28527996,2019-07-09,39.02517,-77.0383166667,Montgomery,Maryland,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
28658019,2019-07-11,35.1787988167,-120.6808574102,San Luis Obispo,California,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Riodininae,Emesiini,Apodemia,Apodemia mormo
28658021,2019-07-11,35.0297278035,-120.6069694963,San Luis Obispo,California,United States,Apodemia mormo,Mormon Metalmark,Riodinidae,Riodininae,Emesiini,Apodemia,Apodemia mormo
28993013,2018-11-05,29.778468,-98.765219,Kendall,Texas,United States,Phoebis agarithe,Large Orange Sulphur,Pieridae,Coliadinae,,Phoebis,Phoebis agarithe
29030600,2013-06-02,51.3929889116,9.5946607718,,Hessen,Germany,Aglais urticae,Small Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Aglais,Aglais urticae
29049330,2018-11-06,29.778381,-98.764992,Kendall,Texas,United States,Battus philenor,Pipevine Swallowtail,Papilionidae,Papilioninae,Troidini,Battus,Battus philenor
29051499,2010-05-07,-1.4153824283,120.4407347915,,,Indonesia,Junonia orithya,Blue Argus,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia orithya
29051655,2011-04-24,-6.7333968643,106.66895358,,,Indonesia,Junonia orithya,Blue Argus,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia orithya
29051796,2011-04-20,-6.2370756915,106.7963620667,,,Indonesia,Junonia orithya minagara,,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia orithya
29051986,2011-04-11,-6.3401124861,106.6998182178,,,Indonesia,Junonia orithya minagara,,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia orithya
29052169,2010-12-11,-6.3179430959,106.6407539446,,,Indonesia,Junonia orithya minagara,,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia orithya
29052623,2009-04-18,3.6343204722,97.4733233249,,Aceh,Indonesia,Junonia iphita,Chocolate Pansy,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia iphita
29052850,2013-04-21,52.1219435312,12.5889597933,Brandenburg,Brandenburg,Germany,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,Nymphalis antiopa
29052950,2011-07-10,51.2445770864,9.4591119798,,Hessen,Germany,Aglais urticae,Small Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Aglais,Aglais urticae
29053156,2011-06-26,51.2146218117,9.2565159116,,Hessen,Germany,Aglais urticae,Small Tortoiseshell,Nymphalidae,Nymphalinae,Nymphalini,Aglais,Aglais urticae
